term,posting
classifi,"10512:1,11770:1"
solubl,10682:1
overhaul,"10124:1,10750:2,11204:1,11965:1"
intc,10829:1
jim,"10247:1,10905:1,11076:1,11456:1,11950:1"
tori,10210:1
tort,"10059:1,10726:1"
suspicion,"10474:1,11575:1,11865:2"
monopol,10386:1
antonovich,11875:1
bipartisan,"10138:1,10195:1"
oaklei,"10967:1,11580:2"
dispens,10440:1
civilian,10712:1
nation,"10045:1,10048:1,10049:1,10058:2,10059:1,10069:1,10081:2,10088:2,10091:4,10100:1,10117:1,10118:1,10121:1,10132:2,10135:1,10138:1,10155:2,10192:1,10195:2,10199:1,10209:1,10220:2,10221:1,10223:2,10241:1,10255:2,10289:1,10290:1,10313:1,10314:1,10317:1,10329:1,10347:1,10355:1,10382:2,10395:1,10418:3,10486:4,10501:1,10518:1,10522:1,10525:1,10537:1,10548:1,10617:3,10621:1,10630:1,10633:1,10635:1,10638:1,10639:1,10641:1,10646:1,10649:2,10659:1,10660:1,10663:1,10670:1,10671:3,10673:1,10684:5,10689:1,10691:1,10696:1,10724:1,10725:1,10733:1,10736:1,10762:5,10765:1,10766:1,10769:1,10770:1,10771:1,10772:1,10780:6,10797:1,10799:1,10804:2,10807:1,10818:1,10824:1,10838:3,10953:1,10956:2,10960:1,10976:4,10989:1,10991:1,10993:1,11000:1,11007:1,11010:1,11025:1,11030:1,11083:1,11102:1,11118:1,11120:1,11123:1,11135:1,11148:1,11149:1,11151:1,11163:3,11172:2,11173:1,11175:1,11184:1,11191:1,11197:1,11203:2,11204:1,11209:1,11215:2,11218:1,11224:1,11240:1,11243:1,11250:2,11260:1,11275:1,11281:1,11291:1,11323:1,11375:4,11376:1,11406:1,11411:1,11426:1,11430:2,11431:1,11435:1,11450:1,11453:1,11487:1,11498:1,11505:5,11533:1,11535:1,11551:1,11559:1,11599:2,11605:1,11615:1,11620:1,11626:1,11654:2,11665:1,11681:1,11713:2,11723:1,11732:9,11734:1,11743:1,11752:1,11769:1,11770:6,11773:3,11779:1,11783:1,11789:1,11795:1,11801:1,11805:2,11831:1,11844:1,11860:1,11865:1,11880:1,11886:1,11890:1,11906:1,11911:1,11924:1,11929:7,11952:1,11955:1,11956:1,11959:1,11982:2,11984:1"
modestli,"10743:1,10765:1"
exon,11955:1
akron,10533:1
plung,"10011:1,10640:1,10675:1,10686:1,10693:1,10809:1,10854:1,10996:1,11038:1"
kcbt,11343:6
hancock,11642:1
didn,"10643:1,10671:1,11123:1,11914:1"
revert,11782:1
intw,10786:1
sidor,11124:2
separ,"10036:1,10121:1,10355:1,10455:1,10540:1,10642:1,10697:1,10779:1,10869:1,11010:1,11050:1,11108:1,11155:1,11161:1,11177:2,11188:1,11236:1,11253:1,11325:3,11357:1,11552:1,11606:2,11654:1,11672:1,11720:2,11982:1"
polit,"10014:1,10311:1,10355:5,10374:1,10455:1,10486:4,10618:1,10621:2,10627:1,10639:1,10640:3,10666:1,10696:1,10725:3,10800:1,10807:1,10976:1,11175:5,11204:1,11224:1,11265:1,11490:1,11580:1,11592:2,11742:1,11782:1,11849:1,11869:1,11917:1"
compil,"11102:1,11160:1"
doskocil,10566:1
pacakg,10206:1
receipt,"11325:2,11717:1,11763:1,11872:1"
zahnradfabrik,10722:1
sponsor,"10084:1,10101:1,10603:1,10629:1,11391:1,11492:2,11600:1"
lesson,"10306:1,10395:1,10452:1,10626:1,10666:1"
bln,11124:1
trauma,11474:1
formula,"10125:1,10876:1,10959:1,11033:1,11142:1,11157:1"
astral,10361:1
mimt,10328:1
bumpi,10017:1
pieter,11840:1
domest,"10015:1,10021:1,10048:1,10070:1,10135:1,10187:1,10212:1,10229:1,10239:1,10255:1,10265:1,10268:1,10271:2,10275:1,10292:1,10300:1,10306:3,10340:2,10352:1,10375:1,10379:1,10398:3,10406:1,10455:1,10474:1,10520:1,10531:2,10623:1,10632:1,10642:1,10659:1,10660:1,10672:1,10675:2,10678:1,10688:1,10689:3,10695:1,10697:1,10703:1,10704:1,10720:1,10725:1,10733:1,10745:1,10769:1,10770:1,10771:3,10772:2,10778:3,10779:1,10780:1,10799:1,10800:1,10809:2,10827:1,10847:1,10906:1,10931:1,11000:2,11014:1,11104:1,11107:1,11152:1,11167:1,11169:1,11170:1,11171:1,11175:1,11176:2,11181:1,11189:1,11199:1,11215:4,11225:1,11234:1,11243:1,11245:2,11254:1,11260:1,11269:1,11291:2,11319:1,11322:2,11327:1,11330:2,11375:1,11442:1,11448:1,11467:1,11490:1,11624:1,11646:1,11706:1,11711:1,11732:1,11749:1,11753:2,11771:1,11773:1,11776:1,11795:2,11804:1,11819:1,11820:2,11823:2,11838:1,11919:1,11945:1,11984:1,11987:1"
million,"10036:1,10504:2,10507:1,10649:1,10670:1,10675:1,10809:1,10915:1,11148:1,11167:1,11224:1,11254:1,11265:1,11361:1,11406:1,11426:1,11472:1,11752:1,11773:1,11777:1,11813:2,11840:1"
seventh,"10279:1,10953:1,10981:1,11258:1,11768:1"
allstar,10513:1
plea,11887:1
plen,"10420:1,10979:1"
sentex,11759:1
departur,"10199:1,10249:1,10460:1"
marle,11258:1
brasil,"10132:1,11120:1,11135:1,11423:1,11890:2"
alcoa,11792:1
modest,"10017:1,10272:1,10341:1,10382:1,10632:2,10706:1,10765:1,10863:1,11083:1,11148:1,11436:1,11441:1,11491:1,11715:1,11752:1,11773:1,11824:1,11839:1,11852:1"
recov,"10059:1,10328:1,10654:1,10675:1,10809:1,11001:1,11135:1,11215:1,11472:1,11502:1,11717:3,11752:1"
punt,"10486:5,11463:4,11858:2"
aboard,10486:1
plasminogen,10554:1
neglect,"11172:1,11275:1"
geolog,"10969:1,10994:1"
oper,"10006:1,10008:1,10017:1,10023:1,10030:4,10041:1,10046:1,10058:1,10063:2,10067:1,10078:1,10091:1,10094:1,10095:2,10097:4,10101:1,10105:1,10116:1,10117:1,10118:1,10133:1,10140:2,10141:1,10150:1,10161:1,10164:2,10165:5,10170:1,10182:1,10185:2,10190:2,10195:1,10200:1,10219:2,10241:2,10250:1,10252:1,10253:6,10258:1,10269:1,10272:1,10278:1,10291:3,10292:1,10302:3,10303:2,10307:1,10327:1,10329:1,10342:2,10346:2,10363:2,10367:1,10371:1,10373:1,10381:5,10393:8,10395:1,10419:1,10422:1,10430:1,10453:1,10455:1,10469:1,10470:1,10472:2,10473:2,10485:1,10487:1,10502:1,10505:1,10521:1,10544:1,10552:1,10555:3,10561:2,10581:1,10582:4,10586:2,10589:1,10591:1,10593:2,10598:1,10601:2,10621:1,10630:3,10644:1,10648:4,10656:1,10697:5,10704:1,10711:1,10743:2,10748:4,10750:2,10751:1,10755:1,10760:1,10780:1,10791:1,10797:3,10829:2,10834:1,10846:1,10849:1,10855:2,10869:1,10902:1,10904:2,10913:1,10919:6,10938:1,10943:2,10949:1,10959:1,10960:1,10961:1,10964:2,10965:1,10968:1,10973:5,10974:4,10980:2,10986:1,10987:1,10992:1,10999:5,11004:2,11007:6,11021:2,11028:1,11031:5,11034:3,11035:2,11040:1,11044:1,11045:4,11049:2,11053:1,11059:1,11081:5,11092:2,11106:2,11107:2,11109:2,11120:1,11130:1,11133:1,11135:1,11136:2,11145:1,11165:1,11178:2,11180:1,11192:2,11195:1,11199:1,11223:2,11224:6,11232:1,11241:1,11244:1,11247:1,11250:1,11256:1,11266:1,11270:1,11292:3,11301:5,11302:4,11303:1,11320:4,11325:1,11333:1,11338:2,11344:2,11349:1,11350:3,11355:1,11359:1,11363:2,11370:1,11381:1,11388:5,11395:1,11403:1,11406:3,11414:3,11423:2,11434:1,11464:1,11468:2,11472:2,11479:3,11497:1,11498:1,11504:1,11520:1,11533:1,11534:2,11539:1,11540:1,11549:3,11550:1,11559:1,11566:3,11568:2,11569:3,11581:1,11600:2,11624:1,11630:6,11631:1,11633:5,11637:2,11640:2,11646:1,11647:2,11649:6,11656:1,11681:1,11683:1,11685:6,11688:1,11690:8,11707:1,11711:4,11714:1,11715:1,11717:2,11720:1,11726:2,11733:3,11735:1,11752:3,11754:5,11758:4,11763:2,11770:2,11773:7,11787:1,11793:1,11797:1,11813:1,11820:1,11823:7,11824:1,11827:1,11829:4,11832:1,11840:1,11841:4,11860:1,11863:1,11866:1,11878:4,11887:1,11891:1,11898:5,11904:2,11910:2,11914:4,11918:2,11920:1,11943:2,11968:1,11983:1,11985:1,11986:6"
megabyt,11050:1
agrianalysi,11739:1
opec,"10078:1,10080:1,10192:3,10632:1,11025:1,11149:5,11487:1,11753:1"
bankasi,11823:5
accurai,10874:1
vote,"10007:1,10013:1,10111:1,10112:1,10141:1,10171:2,10208:2,10232:1,10421:1,10486:3,10493:1,10547:1,10560:1,10583:1,10631:1,10664:1,10721:2,10730:1,10798:2,10822:3,10890:3,10903:2,10905:2,10912:1,10914:1,10959:1,11015:1,11023:1,11024:1,11048:1,11349:1,11400:2,11438:2,11442:2,11451:1,11467:1,11471:3,11541:1,11600:1,11604:1,11665:1,11746:2,11782:1,11784:2,11867:1,11917:3,11962:1,11969:3"
open,"10005:1,10069:1,10084:3,10101:1,10134:1,10141:1,10192:2,10209:1,10234:1,10244:2,10246:1,10258:1,10264:1,10265:1,10268:1,10329:1,10331:1,10347:1,10350:1,10352:1,10358:1,10359:1,10375:1,10406:1,10450:2,10455:1,10464:1,10485:1,10496:1,10525:1,10548:1,10555:2,10583:2,10589:2,10591:1,10606:1,10623:1,10642:1,10643:1,10644:1,10648:1,10649:1,10654:2,10656:1,10695:1,10697:3,10734:5,10773:5,10779:1,10780:1,10783:1,10861:1,10866:1,10876:1,10894:1,10902:1,10931:1,10951:1,10953:1,10959:1,10976:1,11016:1,11076:2,11083:1,11084:1,11116:1,11122:1,11148:1,11167:2,11169:1,11172:1,11174:1,11178:1,11198:1,11202:1,11204:1,11211:1,11212:1,11214:1,11222:1,11224:1,11225:2,11230:1,11238:1,11254:2,11272:1,11275:1,11285:1,11287:1,11343:1,11352:2,11357:1,11363:1,11382:1,11385:2,11397:1,11447:1,11487:2,11492:1,11545:2,11624:1,11627:1,11631:1,11638:1,11739:1,11746:1,11753:1,11763:1,11773:1,11777:1,11797:1,11810:1,11831:1,11838:1,11861:1,11914:1,11927:2,11931:1,11985:1"
convent,"10003:1,10626:1,10816:1,10910:1,11487:1,11711:1"
citt,11822:1
citi,"10017:1,10063:1,10134:1,10156:1,10161:1,10228:1,10248:4,10286:1,10346:1,10455:1,10486:1,10518:2,10628:1,10629:1,10647:1,10838:1,10969:3,10994:3,11062:1,11102:1,11157:3,11178:1,11242:2,11321:3,11343:2,11349:1,11381:1,11492:1,11557:1,11600:2,11620:1,11752:16,11768:7,11849:1,11869:1,11890:1,11927:1,11975:1"
cassett,"10264:1,11182:2"
walid,10638:1
conveni,"10440:1,11533:1"
cite,"10117:1,10118:1,10123:1,10150:1,10187:1,10301:1,10329:1,10408:1,10826:1,10889:1,10916:1,10981:2,11039:1,11224:1,11391:1,11397:1,11447:1,11631:1,11652:1,11708:1,11709:1,11746:1,11823:1,11861:1,11866:1"
forthcom,"10123:1,10800:1,10976:1,11956:1"
provinc,"10121:2,10334:1,10616:1,10745:1,11172:3,11178:2,11216:1,11275:2,11389:1,11768:1,11769:3"
flammabl,10442:1
logist,10639:1
hurdman,"11345:2,11362:1"
floppi,11182:1
beber,10221:1
ivanov,10350:1
tankag,11953:1
tymnet,10938:3
rival,"10005:1,10302:1,10311:4,10452:1,10607:1,10794:1,11101:1,11285:1,11292:1"
conglomer,"10676:1,10721:1,10915:1,11045:1,11490:1,11504:1,11714:1"
eiaj,10608:2
counselor,11152:1
prospect,"10117:1,10228:1,10462:1,10627:1,10629:2,10641:1,10643:1,10689:1,10738:1,10748:1,10765:1,10771:1,10845:1,10873:1,10896:1,10918:1,11040:1,11149:1,11177:1,11214:1,11270:1,11287:1,11291:1,11297:1,11314:1,11322:1,11330:3,11392:1,11490:1,11624:1,11827:1,11831:1,11861:1"
sao,"11371:1,11532:1,11605:1,11626:1,11766:2"
san,"10058:1,10131:1,10460:1,10558:1,10662:1,10691:1,10811:1,10986:2,10998:1,11042:1,11133:1,11389:1,11533:1,11863:2"
sab,10228:1
greyhound,10030:1
argument,"10617:1,10706:1,10905:1,10910:1,10981:1,11102:1,11141:1,11351:1"
alleg,"10034:2,10209:1,10264:1,10355:1,10386:1,10522:2,10627:1,10642:2,10643:1,10695:2,10779:2,10798:2,10955:2,10978:1,11151:1,11169:1,11175:1,11198:2,11215:1,11225:1,11390:1,11397:1,11412:1,11558:1,11580:1,11865:1,11868:1,11984:2"
duberstein,11152:1
allen,"10159:2,10232:1,11258:1"
sat,"10013:1,10563:1"
sport,"10030:1,10398:1,10968:3"
fertil,"10494:1,11119:1,11178:1"
destroi,"10189:1,10720:1,11426:1,11768:1"
retroact,"10383:1,10470:1,10856:1,11274:1,11280:1"
note,"10008:1,10012:1,10016:1,10017:3,10023:1,10027:1,10036:1,10040:1,10046:1,10053:1,10055:1,10056:1,10083:1,10089:1,10091:2,10094:1,10097:1,10099:1,10108:1,10117:1,10119:1,10128:1,10130:1,10133:1,10150:3,10157:2,10163:1,10165:1,10174:1,10175:1,10185:1,10190:1,10211:1,10217:1,10225:1,10243:1,10247:1,10250:1,10251:1,10253:2,10254:1,10255:1,10264:1,10278:2,10280:2,10282:2,10284:1,10291:1,10296:3,10321:1,10333:1,10344:1,10347:1,10349:3,10350:1,10381:1,10393:1,10396:3,10407:2,10409:1,10411:1,10422:9,10427:1,10430:1,10433:1,10436:1,10437:2,10447:1,10448:2,10486:1,10526:2,10532:1,10534:1,10537:1,10546:4,10550:1,10556:1,10561:1,10562:4,10568:1,10569:1,10573:1,10598:1,10599:1,10600:1,10601:1,10605:1,10609:1,10610:1,10611:1,10612:1,10623:1,10636:2,10641:1,10695:1,10706:1,10710:1,10715:2,10733:2,10737:1,10743:1,10748:1,10752:1,10767:1,10768:2,10778:1,10799:2,10802:1,10839:1,10840:1,10854:2,10855:1,10856:1,10863:2,10870:1,10897:1,10907:1,10919:1,10921:1,10923:1,10925:1,10926:1,10927:10,10931:17,10934:1,10937:2,10943:1,10952:5,10964:1,10965:1,10973:1,10974:1,10979:1,10980:1,10987:1,10996:2,10999:1,11018:1,11028:1,11031:1,11033:4,11034:1,11038:2,11045:1,11046:1,11047:1,11058:1,11059:1,11060:1,11094:5,11099:5,11106:1,11108:2,11109:1,11111:1,11119:1,11129:1,11142:2,11145:1,11148:1,11150:1,11163:1,11168:1,11181:1,11184:1,11215:1,11218:3,11219:3,11220:1,11221:1,11240:1,11241:1,11243:1,11246:3,11301:1,11302:1,11305:1,11306:1,11314:1,11320:1,11322:1,11323:1,11332:2,11333:1,11338:1,11347:2,11352:1,11354:1,11356:1,11357:1,11359:1,11365:1,11368:1,11375:5,11377:1,11391:1,11407:1,11413:1,11416:1,11424:1,11428:1,11433:1,11443:1,11448:1,11452:1,11470:1,11475:1,11476:1,11478:1,11479:1,11483:1,11494:1,11502:1,11503:1,11504:1,11518:1,11528:1,11534:1,11536:1,11539:1,11540:2,11545:1,11549:1,11566:1,11568:1,11569:1,11570:1,11588:1,11620:1,11630:1,11633:1,11635:1,11644:2,11649:1,11652:2,11656:1,11666:1,11667:1,11670:2,11674:1,11680:2,11683:1,11684:1,11685:1,11690:1,11698:2,11700:1,11705:2,11713:1,11719:2,11721:1,11724:1,11733:1,11734:1,11739:2,11746:2,11752:1,11753:1,11754:1,11758:1,11763:3,11782:2,11784:1,11787:1,11792:3,11794:1,11802:1,11805:1,11810:1,11843:1,11850:1,11853:1,11877:1,11878:1,11884:1,11887:1,11897:2,11898:1,11904:1,11914:3,11922:1,11941:1,11942:3,11967:1,11990:1"
denomin,"10009:1,10312:1,10316:1,10336:1,10351:1,10398:1,10405:1,10422:1,10593:1,10703:1,10709:1,10719:1,10732:1,10733:1,10745:1,10753:1,10763:1,10764:1,10765:1,10778:1,10799:1,10854:1,10931:5,11038:1,11184:1,11218:1,11240:1,11448:1,11498:1,11535:2,11792:1,11796:1,11800:1,11806:1,11807:1,11828:1,11845:1,11851:1,11901:1"
take,"10017:1,10081:1,10170:1,10213:1,10344:1,10366:1,10367:2,10395:2,10416:1,10452:1,10456:1,10486:1,10593:1,10623:1,10629:1,10630:1,10642:2,10643:2,10666:1,10718:1,10733:1,10751:1,10779:2,10797:1,10799:1,10800:1,10804:1,10862:1,10910:1,11000:1,11029:2,11071:1,11114:1,11122:1,11186:2,11188:1,11228:1,11256:1,11263:1,11284:1,11287:1,11316:1,11390:1,11438:1,11461:1,11472:1,11504:1,11606:1,11659:1,11710:1,11734:2,11793:1,11797:1,11814:1,11832:1,11864:1,11984:1"
subsidiari,"10001:1,10003:1,10007:3,10049:2,10058:1,10067:1,10071:1,10117:1,10131:1,10133:1,10139:1,10140:2,10146:1,10167:1,10171:1,10233:1,10270:1,10342:1,10348:1,10360:1,10369:1,10371:1,10392:1,10419:1,10438:1,10441:1,10442:1,10453:1,10467:1,10469:1,10514:1,10518:1,10527:2,10535:3,10541:1,10558:1,10582:5,10644:1,10674:1,10697:2,10715:1,10740:1,10745:1,10816:1,10830:1,10836:1,10848:1,10883:1,10890:1,10901:1,10906:2,10908:1,10912:1,10953:1,10954:2,10978:1,10992:1,11001:2,11007:1,11008:1,11010:1,11021:1,11025:1,11039:1,11070:1,11086:1,11095:1,11099:1,11101:1,11107:2,11182:1,11223:4,11242:2,11255:1,11257:1,11266:1,11294:1,11296:2,11311:1,11359:1,11378:1,11393:1,11396:1,11401:1,11405:1,11406:1,11441:1,11465:1,11466:1,11509:1,11514:2,11522:1,11525:1,11526:1,11528:1,11530:1,11539:1,11553:1,11559:1,11577:1,11579:1,11585:1,11603:1,11613:1,11720:4,11744:1,11752:1,11757:1,11777:1,11788:1,11797:1,11808:1,11854:2,11863:1,11870:1,11906:1,11907:1,11909:1,11922:1,11929:1,11934:1,11975:1,11996:2,11997:1,11999:1"
matchmak,10080:1
printer,"10184:1,10530:1,11050:1,11086:1"
semiconduct,"11357:1,11959:1"
buffer,"10122:7,10403:8,10449:1,10505:3,10506:2,10584:3,10586:3,10742:1,10760:16,10830:1,11224:9,11843:5"
knew,"10100:1,10671:1,11534:1"
buffet,10554:1
abus,"10034:2,10049:1,10055:2,10583:1,11084:1,11768:1,11887:1"
lawn,"10467:1,10826:1"
allevi,"10593:1,11120:1,11135:1"
archi,"11007:1,11406:1"
phil,10493:1
drive,"10239:1,10268:1,10340:1,10875:1,11204:1,11243:1,11490:1,11624:3,11732:1,11823:5,11833:1"
salg,10744:1
backdrop,"10693:1,10931:1"
montagu,"10906:2,11839:3,11852:3"
headquartera,11863:1
salt,11349:1
gallup,10210:1
surplus,"10239:1,10689:1,10760:2,10771:1,10780:1,10800:1,10905:1,10976:1,11084:1,11397:1,11592:1,11732:1,11843:1"
foresaw,"11123:1,11363:1"
merit,"10017:1,11224:1"
bld,"11793:1,11829:1,11860:1"
bright,"10118:1,11831:1"
unfinish,11242:1
slot,11102:1
slou,10738:1
slow,"10036:1,10103:1,10255:1,10268:1,10315:1,10331:1,10341:1,10375:1,10546:1,10672:1,10697:1,10830:1,10905:1,11083:2,11091:1,11119:2,11123:1,11186:1,11273:1,11280:1,11516:1,11532:1,11536:1,11753:1,11781:1,11861:1,11936:1,11939:1"
qualfi,11726:1
imbal,"10255:2,10271:1,10291:1,10617:1,10661:1,10689:1,10771:1,10774:1,10780:2,10905:1,11198:2,11214:1,11297:1,11322:1,11327:1,11498:1,11658:1"
activ,"10013:1,10175:2,10219:1,10291:1,10327:1,10359:1,10367:1,10395:1,10472:1,10554:1,10593:1,10627:2,10630:1,10646:1,10666:1,10667:2,10701:2,10706:1,10746:2,10756:1,10765:1,10778:4,10797:1,10809:2,10831:1,10883:1,10900:2,10906:1,10915:1,10947:1,10975:1,11075:1,11083:1,11094:1,11119:2,11138:1,11172:1,11188:2,11201:1,11203:2,11220:1,11234:1,11243:2,11261:1,11275:1,11291:1,11324:1,11366:1,11391:1,11399:1,11468:1,11637:2,11711:1,11734:1,11744:1,11753:1,11770:2,11777:3,11823:1,11827:1,11846:1,11849:1,11869:1,11888:1,11936:1,11939:1"
nonrel,11982:1
cudahi,11151:4
euromarket,"10133:1,11861:1"
carolina,"11010:1,11328:1"
pegasu,10485:1
outlet,"10472:1,11025:1"
hooper,10631:1
requir,"10017:1,10049:1,10055:2,10070:4,10111:1,10141:2,10149:1,10206:1,10230:1,10233:1,10246:3,10268:1,10303:1,10329:1,10354:1,10367:1,10403:1,10421:1,10554:1,10559:1,10593:1,10636:1,10701:1,10706:2,10737:1,10741:2,10748:1,10778:1,10780:1,10787:1,10830:2,10854:5,10858:1,10887:1,10895:1,10904:1,10911:2,10927:1,10951:1,10976:2,11002:1,11037:2,11038:2,11045:1,11089:1,11181:1,11234:2,11264:1,11325:2,11327:2,11341:1,11342:1,11414:1,11426:1,11444:1,11448:2,11451:1,11462:2,11463:1,11494:1,11509:1,11530:1,11536:2,11587:1,11681:1,11711:1,11720:1,11728:1,11738:1,11745:1,11752:2,11755:1,11768:1,11792:1,11820:1,11843:2,11858:1,11869:1,11880:1"
prime,"10005:2,10036:1,10084:3,10117:4,10265:1,10271:1,10290:1,10350:1,10352:1,10355:1,10379:1,10395:2,10452:1,10455:1,10486:3,10501:1,10588:1,10620:1,10621:2,10623:1,10627:1,10630:1,10637:1,10642:2,10643:1,10684:1,10689:2,10696:1,10698:3,10753:1,10762:1,10767:1,10771:2,10775:1,10778:1,10779:2,10797:1,10804:1,10807:1,10862:2,10889:1,10910:1,10914:3,10930:1,10976:2,11083:5,11167:1,11175:1,11176:2,11202:1,11215:1,11222:1,11225:1,11245:2,11254:1,11287:1,11397:2,11426:1,11442:1,11487:1,11545:1,11552:2,11672:1,11709:2,11746:16,11779:2,11785:1,11817:5,11823:1,11848:5,11861:3,11881:1,11889:1,11907:1,11913:1,11934:1,11940:1,11960:1,11975:1,11986:1,11989:1"
fdic,"10223:2,11681:2,11720:2"
barrist,10013:1
spillov,11914:1
borrow,"10138:4,10156:2,10195:7,10246:7,10247:2,10312:1,10351:1,10354:2,10426:1,10486:3,10535:1,10635:5,10697:4,10737:1,10753:1,10778:1,10854:2,10930:1,10931:1,10936:1,10995:1,11038:2,11045:2,11144:1,11165:1,11178:1,11207:1,11218:1,11224:2,11299:1,11327:1,11418:1,11448:2,11463:1,11548:1,11590:1,11641:1,11737:1,11752:1,11765:2,11831:1,11858:1"
twelv,"10618:1,11111:1"
roger,"10257:1,10689:1,10771:1,11180:1,11192:3,11533:1,11654:1"
keenli,"10306:1,11278:1"
pima,10062:1
vision,"10212:1,11909:1,11986:6"
surgeri,"10627:1,10706:1,11474:1"
kusumaatmadja,11224:1
hepat,"10003:5,10858:1"
deadlin,"10030:1,10456:1,10623:1,10631:1,10767:1,11135:1,11640:1"
dexter,"10093:1,10204:2"
televis,"10111:2,10202:1,10264:1,10278:1,10313:1,10530:1,10545:1,10626:1,10637:1,10639:1,10665:1,10671:1,10672:1,10781:1,11005:1,11150:1,11225:1,11386:1,11615:1,11847:1,11916:1"
ul,11312:1
forsakr,11378:1
bureau,"10045:1,10062:3,10138:1,10195:1,10344:1,10787:1,10965:2,11882:2,11932:2,11949:1,11953:1,11957:2,11961:1"
foresak,10704:1
harvei,11676:1
punta,"10890:5,11131:4"
assumpt,"10158:1,10863:1"
amort,"10436:1,10470:2,10911:1,11148:3,11375:1,11711:1"
acreag,"10292:1,10537:12,10816:1,11023:1,11040:1,11061:2,11330:1,11436:3,11522:1,11739:2"
screen,"10286:1,10345:1,11487:1,11797:3,11887:2"
ibrd,10347:1
dome,"10225:1,11145:2,11711:14"
supermarket,"10069:1,10298:2,10361:1,11268:1,11337:1,11968:2"
clayton,"10941:1,11004:1,11167:1,11225:1,11254:1,11390:1,11461:1,11574:1,11865:1,11984:1"
volcker,10101:4
spare,"10665:1,10781:1,11215:1,11351:1,11404:1,11718:1"
uncondition,10344:1
shortag,"10228:1,10321:1,10356:1,10416:1,10615:2,10796:1,10927:1,10952:1,11178:2,11193:1,11228:2,11262:3,11263:1,11284:1,11352:1,11575:2,11794:1,11798:1,11832:1,11973:1"
spark,"10036:1,10313:1,10720:1,11350:1"
oust,"10230:1,10486:1"
brierlei,10361:1
matheson,"10291:9,11782:2,11784:2,11975:1"
jewelmast,11272:4
bpca,10150:1
yearli,"10214:1,10216:1,10261:1,11123:1,11274:1,11466:1,11796:1,11830:1,11882:1"
twin,"10914:1,11213:1,11231:1,11321:3"
anti,"10091:1,10209:1,10264:1,10278:1,10286:1,10558:1,10628:1,10639:1,10647:1,10702:1,10744:1,10854:1,11002:1,11038:1,11287:1,11426:1,11613:1"
hercul,11474:1
krung,11781:1
statemernt,11438:1
boat,"11936:1,11939:1"
stretch,"11155:1,11184:1,11240:1,11725:3,11979:2"
west,"10019:1,10030:1,10034:1,10045:2,10063:1,10080:1,10081:1,10106:1,10191:2,10224:1,10255:2,10273:1,10327:1,10332:1,10344:7,10350:2,10388:1,10398:2,10421:1,10540:1,10563:1,10574:2,10582:1,10617:3,10628:1,10647:1,10648:1,10680:1,10684:1,10696:1,10697:2,10718:1,10739:1,10744:1,10760:1,10762:1,10765:1,10780:3,10807:1,10903:1,10905:2,10936:2,10947:2,10954:2,10956:2,10958:3,10976:1,10995:1,11014:1,11017:1,11025:1,11076:1,11084:1,11102:1,11119:1,11163:1,11171:1,11182:1,11186:11,11189:1,11198:2,11203:1,11224:1,11234:1,11243:2,11251:2,11280:1,11319:1,11325:1,11363:1,11383:1,11419:1,11423:1,11447:4,11465:1,11498:1,11541:1,11592:2,11657:2,11672:2,11732:3,11753:1,11773:1,11820:1,11862:1,11885:1,11893:1,11910:1,11918:1,11964:2,11987:1,11991:1"
delcar,11552:1
venic,"10265:1,10352:1,10976:1"
luft,11814:1
breath,10725:1
overland,11677:2
grenfel,"11498:1,11835:1"
thousand,"10134:1,10190:1,10627:1,11026:1,11316:1,11766:1"
resolut,"10641:1,10927:1,10952:1,11024:2,11209:1,11726:1,11752:1"
catastroph,10486:1
jute,"10268:2,10375:1,10406:1"
oreffic,10944:4
paton,10682:1
scath,11770:1
calstar,11620:2
shortfal,"10100:1,10299:2,10300:1,10706:1,11185:1,11265:2,11864:1"
pennzoil,"10981:3,11506:1,11520:5,11542:1,11560:5"
empir,"10765:1,10783:2,10953:4"
stockpil,"10100:1,11100:1,11801:3,11843:1"
aluminium,"10322:2,10324:2,10328:1,10335:1,10593:6,10709:1,11273:7,11371:1,11767:1"
poitou,11964:1
convinc,"10642:1,10665:1,10779:1,10781:1,10902:1,11076:1,11177:1,11753:1"
warehous,"10537:1,10593:4,11592:1,11932:2,11957:1"
forfait,10748:1
pursu,"10559:1,10588:1,11094:1,11325:1,11393:1,11827:1,11867:1,11888:1"
indianapoli,11431:1
hambrecht,"10824:1,11042:1,11873:6"
immunolog,10820:1
